"","Poke.x","Poke.y","weight"
"19400","Tornadus-Therian","Azelf",2
"19401","Tornadus-Therian","Beedrill-Mega",1
"19402","Tornadus-Therian","Blastoise-Mega",1
"19403","Tornadus-Therian","Breloom",1
"19404","Tornadus-Therian","Buzzwole",1
"19405","Tornadus-Therian","Camerupt-Mega",1
"19406","Tornadus-Therian","Celebi",1
"19407","Tornadus-Therian","Centiskorch",1
"19408","Tornadus-Therian","Chandelure",1
"19409","Tornadus-Therian","Chien-Pao",1
"19410","Tornadus-Therian","Cobalion",1
"19411","Tornadus-Therian","Comfey",1
"19412","Tornadus-Therian","Cryogonal",1
"19413","Tornadus-Therian","Darmanitan",2
"19414","Tornadus-Therian","Deoxys-Defense",1
"19415","Tornadus-Therian","Diancie-Mega",1
"19416","Tornadus-Therian","Diggersby",1
"19417","Tornadus-Therian","Dipplin",1
"19418","Tornadus-Therian","Donphan",1
"19419","Tornadus-Therian","Dragapult",2
"19420","Tornadus-Therian","Drapion",1
"19421","Tornadus-Therian","Druddigon",1
"19422","Tornadus-Therian","Dudunsparce",1
"19423","Tornadus-Therian","Eldegoss",1
"19424","Tornadus-Therian","Excadrill",1
"19425","Tornadus-Therian","Exeggutor-Alola",1
"19426","Tornadus-Therian","Ferroseed",2
"19427","Tornadus-Therian","Ferrothorn",1
"19428","Tornadus-Therian","Florges",1
"19429","Tornadus-Therian","Froslass",1
"19430","Tornadus-Therian","Gallade-Mega",1
"19431","Tornadus-Therian","Galvantula",1
"19432","Tornadus-Therian","Garchomp",2
"19433","Tornadus-Therian","Gardevoir-Mega",2
"19434","Tornadus-Therian","Garganacl",1
"19435","Tornadus-Therian","Golbat",1
"19436","Tornadus-Therian","Goodra",1
"19437","Tornadus-Therian","Gouging_Fire",1
"19438","Tornadus-Therian","Grafaiai",2
"19439","Tornadus-Therian","Greninja",1
"19440","Tornadus-Therian","Grimmsnarl",1
"19441","Tornadus-Therian","Hariyama",1
"19442","Tornadus-Therian","Haxorus",1
"19443","Tornadus-Therian","Hoopa-Unbound",1
"19444","Tornadus-Therian","Jellicent",1
"19445","Tornadus-Therian","Jirachi",2
"19446","Tornadus-Therian","Jolteon",4
"19447","Tornadus-Therian","Kartana",1
"19448","Tornadus-Therian","Kingambit",1
"19449","Tornadus-Therian","Krookodile",1
"19450","Tornadus-Therian","Lanturn",1
"19451","Tornadus-Therian","Latias-Mega",1
"19452","Tornadus-Therian","Leavanny",1
"19453","Tornadus-Therian","Lurantis",1
"19454","Tornadus-Therian","Lycanroc-Midnight",1
"19455","Tornadus-Therian","Machamp",1
"19456","Tornadus-Therian","Magmar",1
"19457","Tornadus-Therian","Magmortar",1
"19458","Tornadus-Therian","Magnezone",1
"19459","Tornadus-Therian","Mamoswine",3
"19460","Tornadus-Therian","Maractus",1
"19461","Tornadus-Therian","Mawile-Mega",1
"19462","Tornadus-Therian","Medicham-Mega",1
"19463","Tornadus-Therian","Melmetal",1
"19464","Tornadus-Therian","Mienshao",2
"19465","Tornadus-Therian","Milotic",3
"19466","Tornadus-Therian","Nidoking",3
"19467","Tornadus-Therian","Nidoqueen",2
"19468","Tornadus-Therian","Ninetales-Alola",1
"19469","Tornadus-Therian","Noivern",1
"19470","Tornadus-Therian","Obstagoon",1
"19471","Tornadus-Therian","Persian-Alola",2
"19472","Tornadus-Therian","Piloswine",1
"19473","Tornadus-Therian","Politoed",1
"19474","Tornadus-Therian","Porygon2",3
"19475","Tornadus-Therian","Raging_Bolt",1
"19476","Tornadus-Therian","Raikou",1
"19477","Tornadus-Therian","Registeel",1
"19478","Tornadus-Therian","Reuniclus",1
"19479","Tornadus-Therian","Rhyperior",1
"19480","Tornadus-Therian","Rotom",1
"19481","Tornadus-Therian","Rotom-Frost",2
"19482","Tornadus-Therian","Rotom-Heat",1
"19483","Tornadus-Therian","Sandslash",1
"19484","Tornadus-Therian","Sandy_Shocks",1
"19485","Tornadus-Therian","Scizor-Mega",1
"19486","Tornadus-Therian","Scrafty",1
"19487","Tornadus-Therian","Seaking",1
"19488","Tornadus-Therian","Serperior",1
"19489","Tornadus-Therian","Sharpedo-Mega",1
"19490","Tornadus-Therian","Silvally",1
"19491","Tornadus-Therian","Sirfetchd",1
"19492","Tornadus-Therian","Slowbro",2
"19493","Tornadus-Therian","Slowking",1
"19494","Tornadus-Therian","Slowking-Galar",1
"19495","Tornadus-Therian","Spectrier",1
"19496","Tornadus-Therian","Spiritomb",1
"19497","Tornadus-Therian","Sylveon",1
"19498","Tornadus-Therian","Tangrowth",2
"19499","Tornadus-Therian","Tapu_Koko",1
"19500","Tornadus-Therian","Tentacruel",1
"19501","Tornadus-Therian","Toxapex",1
"19502","Tornadus-Therian","Tropius",1
"19503","Tornadus-Therian","Tsareena",1
"19504","Tornadus-Therian","Urshifu",1
"19505","Tornadus-Therian","Uxie",1
"19506","Tornadus-Therian","Vaporeon",1
"19507","Tornadus-Therian","Venusaur-Mega",1
"19508","Tornadus-Therian","Vikavolt",1
"19509","Tornadus-Therian","Volbeat",2
"19510","Tornadus-Therian","Volcanion",1
"19511","Tornadus-Therian","Volcarona",2
"19512","Tornadus-Therian","Wigglytuff",1
"19513","Tornadus-Therian","Zarude",1
"19514","Tornadus-Therian","Zebstrika",1
"19515","Tornadus-Therian","Zoroark-Hisui",1
"19516","Tornadus-Therian","Zygarde",1
"19517","Torterra","Articuno",1
"19518","Torterra","Azumarill",1
"19519","Torterra","Gengar",1
"19520","Torterra","Heatran",1
"19521","Torterra","Heracross-Mega",1
"19522","Torterra","Meloetta",1
"19523","Torterra","Rampardos",1
"19524","Torterra","Ribombee",1
"19525","Torterra","Salamence",1
"19526","Torterra","Umbreon",1
"19527","Toxapex","Arcanine",1
"19528","Toxapex","Azelf",1
"19529","Toxapex","Blaziken",1
"19530","Toxapex","Brambleghast",1
"19531","Toxapex","Celesteela",3
"19532","Toxapex","Charizard-MegaX",1
"19533","Toxapex","Chien-Pao",1
"19534","Toxapex","Comfey",1
"19535","Toxapex","Diancie-Mega",2
"19536","Toxapex","Ditto",1
"19537","Toxapex","Dodrio",1
"19538","Toxapex","Donphan",1
"19539","Toxapex","Dracovish",1
"19540","Toxapex","Forretress",2
"19541","Toxapex","Galvantula",2
"19542","Toxapex","Garchomp",1
"19543","Toxapex","Gardevoir",1
"19544","Toxapex","Gengar",1
"19545","Toxapex","Gligar",1
"19546","Toxapex","Great_Tusk",1
"19547","Toxapex","Greninja",1
"19548","Toxapex","Haunter",1
"19549","Toxapex","Hawlucha",1
"19550","Toxapex","Hitmontop",1
"19551","Toxapex","Hoopa-Unbound",1
"19552","Toxapex","Houndoom-Mega",1
"19553","Toxapex","Illumise",1
"19554","Toxapex","Infernape",1
"19555","Toxapex","Jirachi",1
"19556","Toxapex","Kangaskhan",1
"19557","Toxapex","Kommo-o",1
"19558","Toxapex","Landorus",1
"19559","Toxapex","Latios",1
"19560","Toxapex","Magmar",1
"19561","Toxapex","Magmortar",1
"19562","Toxapex","Mesprit",1
"19563","Toxapex","Metagross",1
"19564","Toxapex","Metang",1
"19565","Toxapex","Mienshao",2
"19566","Toxapex","Perrserker",1
"19567","Toxapex","Porygon2",1
"19568","Toxapex","Raikou",1
"19569","Toxapex","Rotom",1
"19570","Toxapex","Samurott",1
"19571","Toxapex","Sceptile-Mega",1
"19572","Toxapex","Shaymin",1
"19573","Toxapex","Silvally",1
"19574","Toxapex","Sneasel",1
"19575","Toxapex","Spectrier",1
"19576","Toxapex","Stoutland",1
"19577","Toxapex","Tangrowth",2
"19578","Toxapex","Tapu_Bulu",1
"19579","Toxapex","Tapu_Koko",1
"19580","Toxapex","Tornadus-Therian",1
"19581","Toxapex","Tyranitar-Mega",1
"19582","Toxapex","Vikavolt",1
"19583","Toxapex","Volbeat",1
"19584","Toxapex","Whimsicott",1
"19585","Toxapex","Wigglytuff",1
"19586","Toxapex","Zarude",1
"19587","Toxapex","Zygarde",1
"19588","Toxtricity","Absol-Mega",1
"19589","Toxtricity","Arcanine",1
"19590","Toxtricity","Chatot",1
"19591","Toxtricity","Corviknight",2
"19592","Toxtricity","Cryogonal",1
"19593","Toxtricity","Deoxys-Speed",1
"19594","Toxtricity","Dewgong",1
"19595","Toxtricity","Diancie-Mega",1
"19596","Toxtricity","Donphan",1
"19597","Toxtricity","Dracovish",1
"19598","Toxtricity","Dragapult",1
"19599","Toxtricity","Dragonite",1
"19600","Toxtricity","Ferrothorn",1
"19601","Toxtricity","Florges",1
"19602","Toxtricity","Great_Tusk",1
"19603","Toxtricity","Gurdurr",1
"19604","Toxtricity","Infernape",1
"19605","Toxtricity","Iron_Leaves",1
"19606","Toxtricity","Landorus-Therian",1
"19607","Toxtricity","Manaphy",1
"19608","Toxtricity","Maushold",1
"19609","Toxtricity","Mienshao",1
"19610","Toxtricity","Regigigas",1
"19611","Toxtricity","Tangrowth",1
"19612","Toxtricity","Tapu_Lele",1
"19613","Toxtricity","Unown",1
"19614","Toxtricity","Vikavolt",1
"19615","Toxtricity","Volcanion",1
"19616","Tropius","Absol-Mega",1
"19617","Tropius","Bellibolt",1
"19618","Tropius","Breloom",1
"19619","Tropius","Celebi",1
"19620","Tropius","Chien-Pao",1
"19621","Tropius","Darmanitan",1
"19622","Tropius","Deoxys-Defense",1
"19623","Tropius","Excadrill",1
"19624","Tropius","Fezandipiti",1
"19625","Tropius","Gholdengo",1
"19626","Tropius","Grafaiai",1
"19627","Tropius","Jellicent",1
"19628","Tropius","Kommo-o",1
"19629","Tropius","Mantine",1
"19630","Tropius","Omastar",1
"19631","Tropius","Raging_Bolt",1
"19632","Tropius","Sylveon",1
"19633","Tropius","Talonflame",1
"19634","Tropius","Tornadus-Therian",1
"19635","Tropius","Ursaluna-Bloodmoon",1
"19636","Tsareena","Absol-Mega",1
"19637","Tsareena","Aegislash",2
"19638","Tsareena","Alakazam",1
"19639","Tsareena","Alakazam-Mega",1
"19640","Tsareena","Annihilape",1
"19641","Tsareena","Araquanid",1
"19642","Tsareena","Arcanine",1
"19643","Tsareena","Ariados",1
"19644","Tsareena","Avalugg-Hisui",1
"19645","Tsareena","Basculin",1
"19646","Tsareena","Beedrill-Mega",1
"19647","Tsareena","Bisharp",1
"19648","Tsareena","Cacturne",1
"19649","Tsareena","Charizard-Mega-X",1
"19650","Tsareena","Clefable",1
"19651","Tsareena","Cofagrigus",1
"19652","Tsareena","Corviknight",1
"19653","Tsareena","Crobat",1
"19654","Tsareena","Crustle",1
"19655","Tsareena","Diancie-Mega",2
"19656","Tsareena","Donphan",1
"19657","Tsareena","Dragapult",1
"19658","Tsareena","Dragonite",1
"19659","Tsareena","Dugtrio",1
"19660","Tsareena","Emboar",1
"19661","Tsareena","Empoleon",3
"19662","Tsareena","Florges",1
"19663","Tsareena","Garchomp",2
"19664","Tsareena","Gardevoir-Mega",1
"19665","Tsareena","Gengar",2
"19666","Tsareena","Gouging_Fire",1
"19667","Tsareena","Grafaiai",1
"19668","Tsareena","Greninja",1
"19669","Tsareena","Gurdurr",1
"19670","Tsareena","Haxorus",1
"19671","Tsareena","Hydreigon",1
"19672","Tsareena","Incineroar",2
"19673","Tsareena","Infernape",3
"19674","Tsareena","Jirachi",2
"19675","Tsareena","Kangaskhan",1
"19676","Tsareena","Kingambit",1
"19677","Tsareena","Klefki",1
"19678","Tsareena","Kyurem",2
"19679","Tsareena","Latios-Mega",1
"19680","Tsareena","Liepard",1
"19681","Tsareena","Lopunny-Mega",1
"19682","Tsareena","Lucario",1
"19683","Tsareena","Lycanroc",1
"19684","Tsareena","Lycanroc-Midnight",1
"19685","Tsareena","Lycanroc-Night",1
"19686","Tsareena","Machamp",1
"19687","Tsareena","Mamoswine",1
"19688","Tsareena","Manectric-Mega",1
"19689","Tsareena","Mesprit",2
"19690","Tsareena","Necrozma",2
"19691","Tsareena","Nidoking",1
"19692","Tsareena","Nidoqueen",1
"19693","Tsareena","Nihilego",2
"19694","Tsareena","Orbeetle",1
"19695","Tsareena","Pidgeot-Mega",1
"19696","Tsareena","Piloswine",1
"19697","Tsareena","Porygon-Z",1
"19698","Tsareena","Primarina",1
"19699","Tsareena","Raichu-Alola",1
"19700","Tsareena","Raikou",2
"19701","Tsareena","Raticate-Alola",1
"19702","Tsareena","Registeel",1
"19703","Tsareena","Rotom",2
"19704","Tsareena","Rotom-Heat",1
"19705","Tsareena","Salazzle",1
"19706","Tsareena","Sandslash",1
"19707","Tsareena","Sandy_Shocks",2
"19708","Tsareena","Scizor-Mega",1
"19709","Tsareena","Seismitoad",1
"19710","Tsareena","Shuckle",2
"19711","Tsareena","Silvally",1
"19712","Tsareena","Slowbro-Mega",1
"19713","Tsareena","Slowking",1
"19714","Tsareena","Sneasel",1
"19715","Tsareena","Snorlax",3
"19716","Tsareena","Spectrier",1
"19717","Tsareena","Suicune",1
"19718","Tsareena","Swampert",1
"19719","Tsareena","Talonflame",2
"19720","Tsareena","Tapu_Koko",1
"19721","Tsareena","Terrakion",2
"19722","Tsareena","Thundurus-Therian",2
"19723","Tsareena","Togekiss",5
"19724","Tsareena","Tornadus",1
"19725","Tsareena","Tornadus-Therian",1
"19726","Tsareena","Urshifu",1
"19727","Tsareena","Vaporeon",3
"19728","Tsareena","Vikavolt",1
"19729","Tsareena","Volbeat",1
"19730","Tsareena","Weezing",3
"19731","Tsareena","Weezing-Galar",1
"19732","Tsareena","Zeraora",1
"19733","Tsareena","Zygarde",1
"19734","Type_Null","Aerodactyl-Mega",1
"19735","Type_Null","Celebi",1
"19736","Type_Null","Celesteela",1
"19737","Type_Null","Cinderace",1
"19738","Type_Null","Espathra",1
"19739","Type_Null","Golbat",1
"19740","Type_Null","Haxorus",1
"19741","Type_Null","Hitmonchan",1
"19742","Type_Null","Lycanroc",1
"19743","Type_Null","Manectric-Mega",1
"19744","Type_Null","Rotom",1
"19745","Type_Null","Samurott-Hisui",1
"19746","Type_Null","Scream_Tail",1
"19747","Type_Null","Skuntank",1
"19748","Type_Null","Swampert",1
"19749","Type_Null","Togekiss",1
"19750","Type_Null","Volcarona",1
"19751","Type_Null","Zamazenta-Crowned",1
"19752","Type_Null","Zygarde",1
"19753","Typhlosion","Alakazam-Mega",1
"19754","Typhlosion","Alomomola",1
"19755","Typhlosion","Blastoise",1
"19756","Typhlosion","Breloom",1
"19757","Typhlosion","Celesteela",1
"19758","Typhlosion","Clefable",1
"19759","Typhlosion","Corviknight",1
"19760","Typhlosion","Crobat",2
"19761","Typhlosion","Dragalge",1
"19762","Typhlosion","Florges",1
"19763","Typhlosion","Forretress",1
"19764","Typhlosion","Gardevoir-Mega",1
"19765","Typhlosion","Gourgeist",1
"19766","Typhlosion","Gourgeist-All",1
"19767","Typhlosion","Greninja",1
"19768","Typhlosion","Hitmontop",1
"19769","Typhlosion","Jolteon",1
"19770","Typhlosion","Kyurem-Black",1
"19771","Typhlosion","Landorus-Therian",2
"19772","Typhlosion","Latios-Mega",1
"19773","Typhlosion","Lopunny-Mega",1
"19774","Typhlosion","Lycanroc-Dusk",1
"19775","Typhlosion","Melmetal",1
"19776","Typhlosion","Miltank",1
"19777","Typhlosion","Mismagius",1
"19778","Typhlosion","Nidoking",1
"19779","Typhlosion","Raichu",1
"19780","Typhlosion","Raticate-Alola",1
"19781","Typhlosion","Reuniclus",1
"19782","Typhlosion","Rotom-Wash",1
"19783","Typhlosion","Scolipede",1
"19784","Typhlosion","Togekiss",1
"19785","Typhlosion","Umbreon",2
"19786","Typhlosion","Uxie",1
"19787","Typhlosion","Yanmega",1
"19788","Typhlosion","Zebstrika",1
"19789","Typhlosion","Zygarde",1
"19790","Typhlosion-Hisui","Audino-Mega",1
"19791","Typhlosion-Hisui","Chien-Pao",1
"19792","Typhlosion-Hisui","Jirachi",1
"19793","Typhlosion-Hisui","Landorus-Therian",1
"19794","Typhlosion-Hisui","Manaphy",1
"19795","Typhlosion-Hisui","Morgrem",1
"19796","Typhlosion-Hisui","Pecharunt",1
"19797","Typhlosion-Hisui","Raging_Bolt",1
"19798","Typhlosion-Hisui","Sneasler",1
"19799","Tyranitar","Amoonguss",1
"19800","Tyranitar","Arcanine",1
"19801","Tyranitar","Aromatisse",1
"19802","Tyranitar","Audino-Mega",1
"19803","Tyranitar","Beedrill-Mega",1
"19804","Tyranitar","Chansey",1
"19805","Tyranitar","Cryogonal",1
"19806","Tyranitar","Dipplin",1
"19807","Tyranitar","Dragonite",1
"19808","Tyranitar","Empoleon",2
"19809","Tyranitar","Excadrill",1
"19810","Tyranitar","Florges",1
"19811","Tyranitar","Gogoat",1
"19812","Tyranitar","Granbull",1
"19813","Tyranitar","Heliolisk",2
"19814","Tyranitar","Hippowdon",1
"19815","Tyranitar","Houndstone",1
"19816","Tyranitar","Infernape",1
"19817","Tyranitar","Iron_Valiant",1
"19818","Tyranitar","Jynx",1
"19819","Tyranitar","Kyurem",1
"19820","Tyranitar","Landorus",1
"19821","Tyranitar","Latios-Mega",1
"19822","Tyranitar","Lycanroc-Day",1
"19823","Tyranitar","Magneton",1
"19824","Tyranitar","Mamoswine",1
"19825","Tyranitar","Mantine",1
"19826","Tyranitar","Mismagius",1
"19827","Tyranitar","Moltres",1
"19828","Tyranitar","Munkidori",1
"19829","Tyranitar","Necrozma",1
"19830","Tyranitar","Pidgeot-Mega",1
"19831","Tyranitar","Registeel",1
"19832","Tyranitar","Slowbro",1
"19833","Tyranitar","Stoutland",1
"19834","Tyranitar","Swampert",1
"19835","Tyranitar","Veluza",1
"19836","Tyranitar","Vikavolt",1
"19837","Tyranitar-Mega","Alakazam",1
"19838","Tyranitar-Mega","Amoonguss",1
"19839","Tyranitar-Mega","Dracovish",1
"19840","Tyranitar-Mega","Excadrill",1
"19841","Tyranitar-Mega","Forretress",1
"19842","Tyranitar-Mega","Gardevoir",1
"19843","Tyranitar-Mega","Infernape",1
"19844","Tyranitar-Mega","Keldeo",1
"19845","Tyranitar-Mega","Kyurem",1
"19846","Tyranitar-Mega","Landorus",1
"19847","Tyranitar-Mega","Lapras",1
"19848","Tyranitar-Mega","Mimikyu",1
"19849","Tyranitar-Mega","Ninjask",1
"19850","Tyranitar-Mega","Perrserker",1
"19851","Tyranitar-Mega","Rotom-Mow",1
"19852","Tyranitar-Mega","Stoutland",1
"19853","Tyranitar-Mega","Talonflame",1
"19854","Tyranitar-Mega","Tangrowth",1
"19855","Tyranitar-Mega","Toxapex",1
"19856","Tyranitar-Mega","Vikavolt",1
"19857","Tyrantrum","Aerodactyl",1
"19858","Tyrantrum","Blissey",1
"19859","Tyrantrum","Delphox",1
"19860","Tyrantrum","Dusknoir",1
"19861","Tyrantrum","Forretress",1
"19862","Tyrantrum","Krookodile",1
"19863","Tyrantrum","Medicham-Mega",1
"19864","Tyrantrum","Primarina",1
"19865","Tyrantrum","Roserade",1
"19866","Tyrantrum","Xurkitree",1
"19867","Umbreon","Aerodactyl",1
"19868","Umbreon","Aggron",1
"19869","Umbreon","Ambipom",1
"19870","Umbreon","Arcanine-Hisui",1
"19871","Umbreon","Articuno",1
"19872","Umbreon","Audino-Mega",1
"19873","Umbreon","Aurorus",1
"19874","Umbreon","Azelf",1
"19875","Umbreon","Azumarill",1
"19876","Umbreon","Beedrill-Mega",2
"19877","Umbreon","Blacephalon",1
"19878","Umbreon","Bronzong",1
"19879","Umbreon","Calyrex",1
"19880","Umbreon","Celesteela",2
"19881","Umbreon","Clefable",1
"19882","Umbreon","Cloyster",1
"19883","Umbreon","Cobalion",1
"19884","Umbreon","Crobat",3
"19885","Umbreon","Dedenne",1
"19886","Umbreon","Delcatty",1
"19887","Umbreon","Dragalge",2
"19888","Umbreon","Dusclops",1
"19889","Umbreon","Ferrothorn",1
"19890","Umbreon","Florges",1
"19891","Umbreon","Gardevoir-Mega",1
"19892","Umbreon","Gengar",1
"19893","Umbreon","Glalie-Mega",1
"19894","Umbreon","Gliscor",1
"19895","Umbreon","Goodra",1
"19896","Umbreon","Gourgeist-All",1
"19897","Umbreon","Great_Tusk",1
"19898","Umbreon","Greninja",1
"19899","Umbreon","Haxorus",1
"19900","Umbreon","Heatran",3
"19901","Umbreon","Heracross-Mega",1
"19902","Umbreon","Hitmontop",1
"19903","Umbreon","Kyurem",1
"19904","Umbreon","Landorus-Therian",1
"19905","Umbreon","Latias-Mega",1
"19906","Umbreon","Lopunny-Mega",1
"19907","Umbreon","Lycanroc-Dusk",1
"19908","Umbreon","Melmetal",1
"19909","Umbreon","Meloetta",1
"19910","Umbreon","Mew",1
"19911","Umbreon","Mienshao",1
"19912","Umbreon","Mismagius",1
"19913","Umbreon","Nidoking",1
"19914","Umbreon","Ninetales-Alola",1
"19915","Umbreon","Primarina",1
"19916","Umbreon","Probopass",1
"19917","Umbreon","Raichu",1
"19918","Umbreon","Rampardos",1
"19919","Umbreon","Reuniclus",1
"19920","Umbreon","Ribombee",2
"19921","Umbreon","Rotom",1
"19922","Umbreon","Rotom-Wash",2
"19923","Umbreon","Salamence",1
"19924","Umbreon","Sandslash-Alola",1
"19925","Umbreon","Scovillain",1
"19926","Umbreon","Shaymin",1
"19927","Umbreon","Sigilyph",1
"19928","Umbreon","Snorlax",1
"19929","Umbreon","Suicune",1
"19930","Umbreon","Torkoal",1
"19931","Umbreon","Tornadus",1
"19932","Umbreon","Torterra",1
"19933","Umbreon","Typhlosion",2
"19934","Umbreon","Ursaluna-Bloodmoon",1
"19935","Umbreon","Uxie",1
"19936","Umbreon","Venusaur",1
"19937","Umbreon","Venusaur-Mega",1
"19938","Umbreon","Victini",1
"19939","Umbreon","Vikavolt",1
"19940","Umbreon","Volcanion",1
"19941","Umbreon","Walking_Wake",1
"19942","Umbreon","Whimsicott",1
"19943","Umbreon","Yanmega",1
"19944","Umbreon","Zapdos",1
"19945","Umbreon","Zygarde",1
"19946","Unown","Arcanine",1
"19947","Unown","Chatot",1
"19948","Unown","Corviknight",1
"19949","Unown","Diancie-Mega",1
"19950","Unown","Dracovish",1
"19951","Unown","Landorus-Therian",1
"19952","Unown","Mienshao",1
"19953","Unown","Tangrowth",1
"19954","Unown","Toxtricity",1
"19955","Unown","Vikavolt",1
"19956","Ursaluna","Bronzong",1
"19957","Ursaluna","Cofagrigus",1
"19958","Ursaluna","Emboar",1
"19959","Ursaluna","Hydreigon",1
"19960","Ursaluna","Jolteon",1
"19961","Ursaluna","Munkidori",1
"19962","Ursaluna","Rotom-Wash",1
"19963","Ursaluna","Scizor-Mega",1
"19964","Ursaluna","Whimsicott",1
"19965","Ursaluna-Bloodmoon","Aggron-Mega",1
"19966","Ursaluna-Bloodmoon","Alomomola",1
"19967","Ursaluna-Bloodmoon","Altaria-Mega",1
"19968","Ursaluna-Bloodmoon","Arcanine-Hisui",1
"19969","Ursaluna-Bloodmoon","Azelf",1
"19970","Ursaluna-Bloodmoon","Bastiodon",1
"19971","Ursaluna-Bloodmoon","Bellibolt",1
"19972","Ursaluna-Bloodmoon","Calyrex",1
"19973","Ursaluna-Bloodmoon","Celebi",1
"19974","Ursaluna-Bloodmoon","Celesteela",1
"19975","Ursaluna-Bloodmoon","Chi-Yu",1
"19976","Ursaluna-Bloodmoon","Chien-Pao",1
"19977","Ursaluna-Bloodmoon","Cryogonal",1
"19978","Ursaluna-Bloodmoon","Dhelmise",1
"19979","Ursaluna-Bloodmoon","Eelektross",1
"19980","Ursaluna-Bloodmoon","Eldegoss",1
"19981","Ursaluna-Bloodmoon","Fezandipiti",1
"19982","Ursaluna-Bloodmoon","Flamigo",1
"19983","Ursaluna-Bloodmoon","Florges",1
"19984","Ursaluna-Bloodmoon","Gholdengo",1
"19985","Ursaluna-Bloodmoon","Glimmet",1
"19986","Ursaluna-Bloodmoon","Glimmora",1
"19987","Ursaluna-Bloodmoon","Heatran",1
"19988","Ursaluna-Bloodmoon","Hoopa",1
"19989","Ursaluna-Bloodmoon","Kommo-o",1
"19990","Ursaluna-Bloodmoon","Kyurem",1
"19991","Ursaluna-Bloodmoon","Latias",1
